entry_time,entry_price,size,direction,exit_time,exit_price,pnl,pnl_pct,commission,slippage,duration_hours,strategy,coin,timeframe,is_winner
2018-01-01 14:45:00+00:00,13217.995694999998,0.07569226250984946,LONG,2018-01-01 15:00:00+00:00,13159.197110000001,-6.95,-0.4448,1.9965,0.5,0.25,backtest,BTC,15m,False
2018-01-01 15:30:00+00:00,13251.6225,0.07545151267944934,LONG,2018-01-01 15:45:00+00:00,13240.3765,-3.35,-0.0849,1.9989,0.4997,0.25,backtest,BTC,15m,False
2018-01-01 18:15:00+00:00,13186.680045,0.07580149653915542,LONG,2018-01-01 18:30:00+00:00,13188.392505,-2.37,0.013,1.9993,0.4995,0.25,backtest,BTC,15m,False
2018-01-02 00:00:00+00:00,13497.16521,0.07404392155101912,LONG,2018-01-02 00:15:00+00:00,13693.189980000001,12.0,1.4523,2.0133,0.4994,0.25,backtest,BTC,15m,True
2018-01-02 01:30:00+00:00,13643.228205,0.07334288977896494,LONG,2018-01-02 01:45:00+00:00,13593.2,-6.17,-0.3667,1.9976,0.5001,0.25,backtest,BTC,15m,False
2018-01-02 06:30:00+00:00,13296.8451,0.07521083464482094,LONG,2018-01-02 06:45:00+00:00,13249.35201,-6.07,-0.3572,1.9966,0.4998,0.25,backtest,BTC,15m,False
2018-01-02 08:15:00+00:00,13356.675,0.07483222315110713,LONG,2018-01-02 09:00:00+00:00,13473.26,6.22,0.8729,2.0077,0.4995,0.75,backtest,BTC,15m,True
2018-01-02 11:00:00+00:00,13506.760005,0.07405045149493762,LONG,2018-01-02 11:15:00+00:00,13497.0481,-3.22,-0.0719,1.9996,0.4998,0.25,backtest,BTC,15m,False
2018-01-02 12:30:00+00:00,13515.7545,0.07398104627721531,LONG,2018-01-02 12:45:00+00:00,13482.295480000002,-4.97,-0.2476,1.9973,0.4997,0.25,backtest,BTC,15m,False
2018-01-02 15:45:00+00:00,13696.875015,0.07297008746536987,LONG,2018-01-02 16:00:00+00:00,13761.116,2.18,0.469,2.0036,0.4995,0.25,backtest,BTC,15m,True
2018-01-02 17:15:00+00:00,13774.90401,0.07257623769052454,LONG,2018-01-02 17:30:00+00:00,13690.1515,-8.64,-0.6153,1.9933,0.4996,0.25,backtest,BTC,15m,False
2018-01-03 01:00:00+00:00,14824.398495,0.06738323096896627,LONG,2018-01-03 01:15:00+00:00,14702.185230000001,-10.72,-0.8244,1.9896,0.4992,0.25,backtest,BTC,15m,False
2018-01-03 01:45:00+00:00,14827.41,0.06730055247432501,LONG,2018-01-03 02:00:00+00:00,14751.6205,-7.59,-0.5111,1.9907,0.4987,0.25,backtest,BTC,15m,False
2018-01-03 04:45:00+00:00,15027.169829999999,0.06635869599199698,LONG,2018-01-03 05:15:00+00:00,15055.4685,-0.62,0.1883,1.9962,0.4983,0.5,backtest,BTC,15m,False
2018-01-03 16:30:00+00:00,14991.471989999998,0.06651591990366722,LONG,2018-01-03 16:45:00+00:00,15002.554970000001,-1.76,0.0739,1.9951,0.4983,0.25,backtest,BTC,15m,False
2018-01-03 20:45:00+00:00,14933.473005,0.06676582856791105,LONG,2018-01-03 21:00:00+00:00,14862.565,-7.22,-0.4748,1.9894,0.4983,0.25,backtest,BTC,15m,False
2018-01-04 01:30:00+00:00,14876.4345,0.06697660005129914,LONG,2018-01-04 01:45:00+00:00,15164.533940000001,16.79,1.9366,2.0121,0.4979,0.25,backtest,BTC,15m,True
2018-01-04 06:00:00+00:00,15106.639545,0.06607043557271479,LONG,2018-01-04 06:15:00+00:00,15042.475,-6.73,-0.4247,1.992,0.4988,0.25,backtest,BTC,15m,False
2018-01-04 10:30:00+00:00,14507.25,0.06875726336256086,LONG,2018-01-04 10:45:00+00:00,14421.7855,-8.36,-0.5891,1.9891,0.4985,0.25,backtest,BTC,15m,False
2018-01-04 12:00:00+00:00,14563.708214999999,0.06843668264515997,LONG,2018-01-04 12:15:00+00:00,14427.12283,-11.83,-0.9378,1.984,0.4981,0.25,backtest,BTC,15m,False
2018-01-04 14:45:00+00:00,14520.316529999998,0.06856311708758539,LONG,2018-01-04 15:00:00+00:00,14457.777495,-6.77,-0.4307,1.9868,0.4975,0.25,backtest,BTC,15m,False
2018-01-04 16:45:00+00:00,14477.204984999998,0.06872392702131302,LONG,2018-01-04 17:00:00+00:00,14513.739500000001,0.02,0.2524,1.9924,0.4972,0.25,backtest,BTC,15m,True
2018-01-04 23:15:00+00:00,14930.651595,0.06664024276875084,LONG,2018-01-04 23:30:00+00:00,14992.490005000001,1.63,0.4142,1.9941,0.4972,0.25,backtest,BTC,15m,True
2018-01-05 04:00:00+00:00,15027.509999999998,0.06622487938426878,LONG,2018-01-05 04:15:00+00:00,14762.605005000001,-20.01,-1.7628,1.9728,0.4973,0.25,backtest,BTC,15m,False
2018-01-05 05:30:00+00:00,15007.510005,0.06618302750251764,LONG,2018-01-05 05:45:00+00:00,14992.5,-3.48,-0.1,1.9855,0.4964,0.25,backtest,BTC,15m,False
2018-01-05 11:00:00+00:00,15932.972505,0.06232009803836709,LONG,2018-01-05 11:30:00+00:00,16111.850045000001,8.65,1.1227,1.997,0.4962,0.5,backtest,BTC,15m,True
2018-01-05 13:00:00+00:00,15977.974994999999,0.06220187030732889,LONG,2018-01-05 13:30:00+00:00,16100.955495000002,5.16,0.7697,1.9954,0.4967,0.5,backtest,BTC,15m,True
2018-01-05 14:30:00+00:00,16097.234595,0.06177617836079464,LONG,2018-01-05 14:45:00+00:00,16095.128410000001,-2.62,-0.0131,1.9887,0.497,0.25,backtest,BTC,15m,False
2018-01-05 15:00:00+00:00,16076.944454999999,0.06184095795891531,LONG,2018-01-05 15:15:00+00:00,16093.619165,-1.46,0.1037,1.9895,0.4969,0.25,backtest,BTC,15m,False
