entry_time,entry_price,size,direction,exit_time,exit_price,pnl,pnl_pct,commission,slippage,duration_hours,strategy,coin,timeframe,is_winner
2020-10-10 05:30:00+00:00,2.5048518,405.7616512300634,LONG,2020-10-10 09:00:00+00:00,2.5669159,22.62,2.4778,2.0579,0.5079,3.5,backtest,SOL,15m,True
2020-10-10 16:45:00+00:00,2.4562275,414.7362114033102,LONG,2020-10-10 23:30:00+00:00,2.4053967000000003,-23.61,-2.0695,2.0163,0.5091,6.75,backtest,SOL,15m,False
2020-10-11 21:00:00+00:00,2.40830355,422.0296761651493,LONG,2020-10-12 01:30:00+00:00,2.4361813,9.21,1.1576,2.0445,0.5079,4.5,backtest,SOL,15m,True
2020-10-12 10:45:00+00:00,2.4720353999999998,411.5427007450963,LONG,2020-10-12 14:00:00+00:00,2.5499244,29.48,3.1508,2.0668,0.5084,3.25,backtest,SOL,15m,True
2020-10-13 00:15:00+00:00,2.5758873,396.11531624271856,LONG,2020-10-13 01:15:00+00:00,2.5011488,-32.13,-2.9015,2.0111,0.5099,1.0,backtest,SOL,15m,False
2020-10-14 03:45:00+00:00,2.3858923499999998,426.3332406575863,LONG,2020-10-14 12:00:00+00:00,2.326836,-27.7,-2.4752,2.0092,0.5083,8.25,backtest,SOL,15m,False
2020-10-15 02:30:00+00:00,2.25422655,450.02804687858094,LONG,2020-10-15 07:15:00+00:00,2.3362313,34.33,3.6378,2.0659,0.507,4.75,backtest,SOL,15m,True
2020-10-16 00:00:00+00:00,2.2357172999999997,455.31283039243607,LONG,2020-10-16 04:00:00+00:00,2.14802545,-42.43,-3.9223,1.996,0.5087,4.0,backtest,SOL,15m,False
2020-10-17 13:45:00+00:00,2.17978935,465.07079123646827,LONG,2020-10-17 23:45:00+00:00,2.20419735,8.81,1.1197,2.0389,0.5066,10.0,backtest,SOL,15m,True
2020-10-18 05:15:00+00:00,2.2087038,459.40432624536396,LONG,2020-10-18 14:00:00+00:00,2.23917985,11.45,1.3798,2.0434,0.5071,8.75,backtest,SOL,15m,True
2020-10-18 21:15:00+00:00,2.22821355,455.9187890488445,LONG,2020-10-18 21:45:00+00:00,2.1822083500000002,-23.49,-2.0647,2.0108,0.5077,0.5,backtest,SOL,15m,False
2020-10-19 18:45:00+00:00,2.0710349999999997,489.40975515003123,LONG,2020-10-20 07:45:00+00:00,1.9779105500000003,-48.06,-4.4965,1.9816,0.5065,13.0,backtest,SOL,15m,False
2020-10-21 07:15:00+00:00,1.9292641499999998,522.9074493686168,LONG,2020-10-21 15:00:00+00:00,2.0727631,72.44,7.438,2.0927,0.5042,7.75,backtest,SOL,15m,True
2020-10-21 18:30:00+00:00,1.9401696,523.7298003405267,LONG,2020-10-21 20:45:00+00:00,1.8921534500000001,-27.66,-2.4748,2.0071,0.5078,2.25,backtest,SOL,15m,False
2020-10-22 21:30:00+00:00,2.0060024999999997,505.1877162013482,LONG,2020-10-22 23:00:00+00:00,1.9545222500000001,-28.51,-2.5663,2.0008,0.5065,1.5,backtest,SOL,15m,False
2020-10-23 08:30:00+00:00,1.9347668999999998,522.3397313041701,LONG,2020-10-23 10:30:00+00:00,1.9570210000000001,9.09,1.1502,2.0328,0.5051,2.0,backtest,SOL,15m,True
2020-10-23 16:00:00+00:00,1.872936,540.0959980132568,LONG,2020-10-23 19:30:00+00:00,1.9239375500000002,24.99,2.7231,2.0507,0.5055,3.5,backtest,SOL,15m,True
2020-10-24 00:15:00+00:00,1.9135563,529.964034579148,LONG,2020-10-24 14:00:00+00:00,1.9552219,19.52,2.1774,2.0503,0.5068,13.75,backtest,SOL,15m,True
2020-10-24 21:00:00+00:00,1.90325115,533.8865094876184,LONG,2020-10-25 04:30:00+00:00,1.9185402500000002,5.61,0.8033,2.0404,0.5078,7.5,backtest,SOL,15m,True
2020-10-25 15:45:00+00:00,1.84482195,551.1277892918928,LONG,2020-10-25 20:30:00+00:00,1.8050970000000002,-24.41,-2.1533,2.0116,0.5081,4.75,backtest,SOL,15m,False
2020-10-26 15:45:00+00:00,1.7820905999999999,569.1859545004404,LONG,2020-10-26 16:15:00+00:00,1.689155,-55.38,-5.215,1.9758,0.5069,0.5,backtest,SOL,15m,False
2020-10-27 03:45:00+00:00,1.6701346499999998,604.0536048094117,LONG,2020-10-27 08:00:00+00:00,1.60049935,-44.54,-4.1694,1.9756,0.5042,4.25,backtest,SOL,15m,False
2020-10-27 18:45:00+00:00,1.69394655,592.9612990004509,LONG,2020-10-28 02:15:00+00:00,1.6527732,-26.9,-2.4306,1.9845,0.502,7.5,backtest,SOL,15m,False
2020-10-29 07:15:00+00:00,1.5369681,651.8050440500631,LONG,2020-10-29 11:15:00+00:00,1.505247,-23.16,-2.0639,1.9829,0.5007,4.0,backtest,SOL,15m,False
2020-10-30 22:15:00+00:00,1.4445218999999998,691.9497293537362,LONG,2020-10-31 02:30:00+00:00,1.4802595000000003,22.21,2.474,2.0238,0.4995,4.25,backtest,SOL,15m,True
2020-10-31 10:15:00+00:00,1.4719356,680.6059679505561,LONG,2020-10-31 13:45:00+00:00,1.4944524000000001,12.81,1.5297,2.0189,0.5007,3.5,backtest,SOL,15m,True
2020-11-01 03:45:00+00:00,1.53746835,652.4618415698836,LONG,2020-11-01 15:30:00+00:00,1.5713139500000002,19.55,2.2014,2.0284,0.5013,11.75,backtest,SOL,15m,True
2020-11-02 03:30:00+00:00,1.5945969,630.3448179530911,LONG,2020-11-02 08:30:00+00:00,1.5486253,-31.46,-2.883,1.9813,0.5023,5.0,backtest,SOL,15m,False
2020-11-03 03:00:00+00:00,1.4417205,695.0365335788732,LONG,2020-11-03 09:15:00+00:00,1.4550721,6.77,0.9261,2.0134,0.5008,6.25,backtest,SOL,15m,True
2020-11-03 16:45:00+00:00,1.4418205499999999,695.4925346487282,LONG,2020-11-03 23:30:00+00:00,1.40879525,-25.45,-2.2905,1.9826,0.5011,6.75,backtest,SOL,15m,False
2020-11-05 08:45:00+00:00,1.3665829499999997,731.9563288819841,LONG,2020-11-05 12:00:00+00:00,1.3381306000000002,-23.31,-2.082,1.9797,0.4999,3.25,backtest,SOL,15m,False
2020-11-05 18:30:00+00:00,1.4075034,709.0550111076363,LONG,2020-11-06 01:00:00+00:00,1.465267,38.42,4.104,2.037,0.4987,6.5,backtest,SOL,15m,True
2020-11-07 15:15:00+00:00,2.01590745,496.99272882356127,LONG,2020-11-07 18:30:00+00:00,1.93713095,-41.62,-3.9077,1.9646,0.5007,3.25,backtest,SOL,15m,False
2020-11-08 05:15:00+00:00,2.02070985,493.77583468370193,LONG,2020-11-08 08:15:00+00:00,1.9704143,-27.3,-2.489,1.9707,0.4986,3.0,backtest,SOL,15m,False
2020-11-08 21:00:00+00:00,2.0935462499999997,475.3158947283535,LONG,2020-11-08 21:15:00+00:00,2.048975,-23.65,-2.129,1.969,0.4973,0.25,backtest,SOL,15m,False
2020-11-09 04:00:00+00:00,2.10215055,472.2683678798711,LONG,2020-11-09 07:45:00+00:00,2.0495747000000004,-27.29,-2.5011,1.9607,0.4961,3.75,backtest,SOL,15m,False
2020-11-09 14:15:00+00:00,2.01110505,492.31580767482467,LONG,2020-11-09 16:00:00+00:00,1.9592199000000001,-27.99,-2.5799,1.9546,0.4948,1.75,backtest,SOL,15m,False
2020-11-11 02:00:00+00:00,2.26042965,436.7964205325481,LONG,2020-11-11 04:30:00+00:00,2.2011988500000004,-28.31,-2.6203,1.9488,0.4934,2.5,backtest,SOL,15m,False
2020-11-11 19:30:00+00:00,2.0440215,481.6799273987632,LONG,2020-11-11 20:15:00+00:00,1.9981004500000001,-24.56,-2.2466,1.947,0.492,0.75,backtest,SOL,15m,False
2020-11-12 10:15:00+00:00,1.9836913499999997,495.115482437692,LONG,2020-11-12 14:15:00+00:00,1.933033,-27.51,-2.5537,1.9392,0.4908,4.0,backtest,SOL,15m,False
2020-11-14 02:15:00+00:00,2.0034012,488.89501188984747,LONG,2020-11-14 06:30:00+00:00,1.9598196,-23.73,-2.1754,1.9376,0.4895,4.25,backtest,SOL,15m,False
2020-11-15 17:30:00+00:00,2.07613755,470.6466822090987,LONG,2020-11-15 19:45:00+00:00,2.0282853500000004,-24.94,-2.3049,1.9317,0.4883,2.25,backtest,SOL,15m,False
2020-11-16 16:45:00+00:00,2.2030009500000003,442.4331759440547,LONG,2020-11-17 15:30:00+00:00,2.1520234499999997,-24.97,-2.314,1.9268,0.4871,22.75,backtest,SOL,15m,False
2020-11-18 04:45:00+00:00,2.1434711999999996,453.5780044531469,LONG,2020-11-18 05:30:00+00:00,2.0981504,-22.97,-2.1144,1.9239,0.4859,0.75,backtest,SOL,15m,False
2020-11-19 08:15:00+00:00,2.0360175,476.4115357698432,LONG,2020-11-19 12:00:00+00:00,2.06866515,13.11,1.6035,1.9555,0.4847,3.75,backtest,SOL,15m,True
2020-11-19 19:45:00+00:00,2.1076532999999995,460.864565819862,LONG,2020-11-19 22:15:00+00:00,2.0526731500000004,-27.74,-2.6086,1.9173,0.4854,2.5,backtest,SOL,15m,False
2020-11-20 16:00:00+00:00,2.1352670999999996,453.6274578647536,LONG,2020-11-21 02:30:00+00:00,2.08525685,-25.08,-2.3421,1.9145,0.4841,10.5,backtest,SOL,15m,False
2020-11-22 01:00:00+00:00,2.2519253999999997,429.0348608712001,LONG,2020-11-22 01:30:00+00:00,2.148925,-46.56,-4.5739,1.8881,0.4828,0.5,backtest,SOL,15m,False
2020-11-22 23:00:00+00:00,2.1552770999999997,446.13488949909816,LONG,2020-11-23 03:45:00+00:00,2.2298845,30.85,3.4616,1.9564,0.4805,4.75,backtest,SOL,15m,True
2020-11-23 15:45:00+00:00,2.2045017,437.59491526853753,LONG,2020-11-23 22:15:00+00:00,2.3086451,43.12,4.7241,1.975,0.4821,6.5,backtest,SOL,15m,True
2020-11-24 11:30:00+00:00,2.2339164,433.78556216204515,LONG,2020-11-24 12:30:00+00:00,2.1584202500000003,-35.14,-3.3795,1.9053,0.4843,1.0,backtest,SOL,15m,False
2020-11-25 04:30:00+00:00,2.2243115999999996,434.0999269413746,LONG,2020-11-25 09:30:00+00:00,2.2869559500000003,24.75,2.8163,1.9584,0.4825,5.0,backtest,SOL,15m,True
2020-11-25 20:30:00+00:00,2.3156572499999997,418.06632657241386,LONG,2020-11-25 22:15:00+00:00,2.25137375,-29.27,-2.776,1.9093,0.4838,1.75,backtest,SOL,15m,False
2020-11-26 14:30:00+00:00,1.8115052999999999,532.826745438023,LONG,2020-11-26 17:00:00+00:00,1.7646172500000001,-27.37,-2.5883,1.9054,0.4824,2.5,backtest,SOL,15m,False
2020-11-27 07:45:00+00:00,1.9158574499999999,502.40077310016443,LONG,2020-11-27 08:00:00+00:00,1.83937985,-40.79,-3.9918,1.8866,0.481,0.25,backtest,SOL,15m,False
2020-11-27 17:30:00+00:00,1.8146068499999999,528.2110262638284,LONG,2020-11-28 11:45:00+00:00,1.8652669000000002,24.34,2.7918,1.9438,0.479,18.25,backtest,SOL,15m,True
2020-11-28 20:45:00+00:00,1.8727359,513.1412980335818,LONG,2020-11-29 03:45:00+00:00,1.89395255,8.47,1.1329,1.9328,0.4802,7.0,backtest,SOL,15m,True
2020-11-29 09:30:00+00:00,1.9457724,494.3404517989616,LONG,2020-11-29 10:00:00+00:00,1.93693105,-6.77,-0.4544,1.9194,0.4807,0.5,backtest,SOL,15m,False
2020-11-29 12:30:00+00:00,1.9045518,504.7091350052792,LONG,2020-11-29 21:30:00+00:00,1.9164413,3.59,0.6243,1.9285,0.4804,9.0,backtest,SOL,15m,True
2020-11-30 05:30:00+00:00,1.9555772999999999,491.7484569536624,LONG,2020-11-30 09:00:00+00:00,1.9098446000000002,-24.87,-2.3386,1.9008,0.4806,3.5,backtest,SOL,15m,False
2020-12-01 11:15:00+00:00,2.0414201999999997,469.8748064337116,LONG,2020-12-01 12:15:00+00:00,1.9864063,-28.22,-2.6949,1.8926,0.4794,1.0,backtest,SOL,15m,False
2020-12-02 05:15:00+00:00,1.99329615,479.8264991775554,LONG,2020-12-02 07:45:00+00:00,2.05906995,29.14,3.2998,1.9444,0.478,2.5,backtest,SOL,15m,True
2020-12-03 16:00:00+00:00,2.0857423500000003,459.9798007579398,LONG,2020-12-04 02:30:00+00:00,2.04287805,-22.1,-2.0551,1.8991,0.4795,10.5,backtest,SOL,15m,False
2020-12-06 02:30:00+00:00,1.9348669499999998,494.7299819857146,LONG,2020-12-06 09:00:00+00:00,1.8900545000000002,-24.54,-2.316,1.8923,0.4784,6.5,backtest,SOL,15m,False
2020-12-07 10:15:00+00:00,1.838919,519.2339916394125,LONG,2020-12-07 14:15:00+00:00,1.8736627000000001,15.64,1.8894,1.9277,0.4772,4.0,backtest,SOL,15m,True
2020-12-07 18:45:00+00:00,1.81680795,526.4405070901681,LONG,2020-12-08 08:00:00+00:00,1.7725133000000002,-25.69,-2.438,1.8896,0.478,13.25,backtest,SOL,15m,False
2020-12-08 20:45:00+00:00,1.6832411999999999,566.7157107305566,LONG,2020-12-09 00:30:00+00:00,1.6483754000000002,-22.12,-2.0713,1.8881,0.4767,3.75,backtest,SOL,15m,False
2020-12-10 02:30:00+00:00,1.6374183,581.2524777368827,LONG,2020-12-10 05:45:00+00:00,1.6007992,-23.64,-2.2364,1.8822,0.4756,3.25,backtest,SOL,15m,False
2020-12-10 12:45:00+00:00,1.5707849999999999,604.4338150484662,LONG,2020-12-10 18:00:00+00:00,1.6114938500000002,22.21,2.5916,1.9235,0.4745,5.25,backtest,SOL,15m,True
2020-12-10 23:15:00+00:00,1.5861926999999998,599.9932642893294,LONG,2020-12-11 00:15:00+00:00,1.549225,-24.54,-2.3306,1.8812,0.4756,1.0,backtest,SOL,15m,False
2020-12-12 04:15:00+00:00,1.4851421999999999,639.1964175536181,LONG,2020-12-12 10:00:00+00:00,1.5142425,16.21,1.9594,1.9172,0.4744,5.75,backtest,SOL,15m,True
2020-12-12 14:30:00+00:00,1.4911451999999998,637.7425673604959,LONG,2020-12-12 18:30:00+00:00,1.49815055,2.09,0.4698,1.9064,0.4752,4.0,backtest,SOL,15m,True
