entry_time,entry_price,size,direction,exit_time,exit_price,pnl,pnl_pct,commission,slippage,duration_hours,strategy,coin,timeframe,is_winner
2018-01-06 21:15:00+00:00,16688.34,0.05995203836930456,LONG,2018-01-06 22:00:00+00:00,17041.484995,18.65,2.1161,2.0222,0.5,0.75,backtest,BTC,15m,True
2018-01-11 18:30:00+00:00,13809.831465,0.07258712157082918,LONG,2018-01-11 18:45:00+00:00,13654.66925,-13.76,-1.1236,1.9936,0.501,0.25,backtest,BTC,15m,False
2018-01-13 17:00:00+00:00,14232.012449999998,0.07034069298872937,LONG,2018-01-13 17:15:00+00:00,14165.953480000002,-7.14,-0.4642,1.9975,0.5003,0.25,backtest,BTC,15m,False
2018-01-15 16:15:00+00:00,13883.95851,0.07205616964194611,LONG,2018-01-15 19:00:00+00:00,13770.161475,-10.69,-0.8196,1.9926,0.5,2.75,backtest,BTC,15m,False
2018-01-15 20:00:00+00:00,13825.9095,0.07228494570973927,LONG,2018-01-15 20:15:00+00:00,13752.160480000002,-7.82,-0.5334,1.9935,0.4995,0.25,backtest,BTC,15m,False
2018-01-20 12:00:00+00:00,12294.254055,0.08123081764891299,LONG,2018-01-20 14:30:00+00:00,12651.81093,26.52,2.9083,2.0264,0.4991,2.5,backtest,BTC,15m,True
2018-01-23 20:00:00+00:00,10796.395499999999,0.0927509077900594,LONG,2018-01-23 22:15:00+00:00,11174.33004,32.52,3.5006,2.0378,0.5004,2.25,backtest,BTC,15m,True
2018-01-24 17:45:00+00:00,11130.532484999998,0.09026331224731882,LONG,2018-01-24 18:30:00+00:00,11009.502495,-13.43,-1.0874,1.9984,0.5021,0.75,backtest,BTC,15m,False
2018-01-26 05:45:00+00:00,11365.679999999998,0.08828207229589784,LONG,2018-01-26 06:00:00+00:00,11313.130605000002,-7.14,-0.4624,2.0021,0.5014,0.25,backtest,BTC,15m,False
2018-01-26 06:15:00+00:00,11395.364835,0.0879937883428329,LONG,2018-01-26 07:00:00+00:00,11271.60138,-13.39,-1.0861,1.9945,0.5011,0.75,backtest,BTC,15m,False
2018-01-27 23:30:00+00:00,11427.711,0.087631913414484,LONG,2018-01-28 04:15:00+00:00,11727.29342,23.72,2.6215,2.0291,0.5005,4.75,backtest,BTC,15m,True
2018-01-28 10:15:00+00:00,11985.909959999999,0.08375298833311144,LONG,2018-01-28 12:45:00+00:00,11777.098505,-19.98,-1.7421,1.9902,0.5017,2.5,backtest,BTC,15m,False
2018-02-02 20:15:00+00:00,8775.995805,0.11416447153758157,LONG,2018-02-02 20:30:00+00:00,8680.947355000002,-13.34,-1.0831,1.993,0.5007,0.25,backtest,BTC,15m,False
