entry_time,entry_price,size,direction,exit_time,exit_price,pnl,pnl_pct,commission,slippage,duration_hours,strategy,coin,timeframe,is_winner
2018-01-01 14:00:00+00:00,728.68416,1.3730228471001757,LONG,2018-01-01 21:00:00+00:00,759.4700750000001,39.73,4.2249,2.0433,0.5,7.0,backtest,ETH,15m,True
2018-01-02 19:30:00+00:00,835.4174999999999,1.2024223321261696,LONG,2018-01-03 07:15:00+00:00,876.3516050000001,46.66,4.8998,2.0583,0.502,11.75,backtest,ETH,15m,True
2018-01-03 09:45:00+00:00,843.4315049999999,1.196591767680953,LONG,2018-01-03 13:30:00+00:00,864.06775,22.15,2.4467,2.0432,0.5044,3.75,backtest,ETH,15m,True
2018-01-04 19:15:00+00:00,957.4784999999999,1.0564303269802313,LONG,2018-01-04 20:15:00+00:00,927.526005,-34.14,-3.1283,1.9914,0.5055,1.0,backtest,ETH,15m,False
2018-01-05 10:30:00+00:00,988.4939999999999,1.0198789619951454,LONG,2018-01-05 16:15:00+00:00,962.428545,-29.08,-2.6369,1.9897,0.5038,5.75,backtest,ETH,15m,False
2018-01-06 12:45:00+00:00,992.8961999999999,1.0124779164910278,LONG,2018-01-06 17:15:00+00:00,1007.4860050000001,12.24,1.4694,2.0254,0.5024,4.5,backtest,ETH,15m,True
2018-01-07 13:30:00+00:00,1067.01324,0.9433442116050933,LONG,2018-01-07 17:00:00+00:00,1104.437505,32.75,3.5074,2.0484,0.503,3.5,backtest,ETH,15m,True
2018-01-08 09:00:00+00:00,1145.39241,0.8816960629646714,LONG,2018-01-08 09:15:00+00:00,1103.178135,-39.71,-3.6856,1.9825,0.5047,0.25,backtest,ETH,15m,False
2018-01-08 13:45:00+00:00,1080.51999,0.9310015157948632,LONG,2018-01-08 14:00:00+00:00,1043.478,-36.97,-3.4282,1.9774,0.5027,0.25,backtest,ETH,15m,False
2018-01-10 08:00:00+00:00,1282.651005,0.7814421566792604,LONG,2018-01-10 08:15:00+00:00,1250.484445,-27.62,-2.5078,1.9795,0.5009,0.25,backtest,ETH,15m,False
2018-01-10 18:45:00+00:00,1290.634995,0.7745060659438062,LONG,2018-01-10 21:45:00+00:00,1261.46895,-25.07,-2.2598,1.9766,0.4996,3.0,backtest,ETH,15m,False
2018-01-11 03:45:00+00:00,1160.58,0.8591797338026362,LONG,2018-01-11 04:15:00+00:00,1069.4650000000001,-80.7,-7.8508,1.916,0.4983,0.5,backtest,ETH,15m,False
2018-01-11 11:15:00+00:00,1167.08325,0.8475169121181976,LONG,2018-01-11 14:45:00+00:00,1211.91374,35.48,3.8412,2.0163,0.4943,3.5,backtest,ETH,15m,True
2018-01-11 19:45:00+00:00,1177.578495,0.8430201716775888,LONG,2018-01-11 22:30:00+00:00,1140.06968,-34.07,-3.1852,1.9538,0.4961,2.75,backtest,ETH,15m,False
2018-01-12 16:15:00+00:00,1208.02371,0.8189932767493369,LONG,2018-01-12 19:45:00+00:00,1252.43347,33.86,3.6762,2.0151,0.4944,3.5,backtest,ETH,15m,True
2018-01-14 00:15:00+00:00,1371.855585,0.7236917960873793,LONG,2018-01-14 04:30:00+00:00,1324.3375,-36.84,-3.4638,1.9512,0.4962,4.25,backtest,ETH,15m,False
2018-01-15 18:45:00+00:00,1299.4994249999997,0.7611891408570027,LONG,2018-01-15 23:30:00+00:00,1263.877745,-29.56,-2.7412,1.9512,0.4943,4.75,backtest,ETH,15m,False
2018-01-18 22:15:00+00:00,966.483,1.020459536048653,LONG,2018-01-19 06:15:00+00:00,1019.7298800000001,51.82,5.5093,2.0269,0.4929,8.0,backtest,ETH,15m,True
2018-01-19 19:30:00+00:00,1009.714605,0.9819510832375765,LONG,2018-01-20 01:15:00+00:00,1049.465005,36.52,3.9368,2.022,0.4955,5.75,backtest,ETH,15m,True
2018-01-20 12:00:00+00:00,1099.8896699999998,0.9048119273209808,LONG,2018-01-20 16:45:00+00:00,1159.42,51.32,5.4124,2.0443,0.4973,4.75,backtest,ETH,15m,True
2018-01-21 00:30:00+00:00,1125.5625,0.88878034814684,LONG,2018-01-21 00:45:00+00:00,1095.8518000000001,-28.88,-2.6396,1.9743,0.4999,0.25,backtest,ETH,15m,False
2018-01-21 16:00:00+00:00,1023.0612749999999,0.9750523977993146,LONG,2018-01-21 20:45:00+00:00,1001.0092450000001,-23.97,-2.1555,1.9736,0.4985,4.75,backtest,ETH,15m,False
2018-01-22 11:30:00+00:00,1043.8216499999999,0.9534096467375405,LONG,2018-01-22 12:15:00+00:00,1020.4895,-24.71,-2.2353,1.9681,0.4973,0.75,backtest,ETH,15m,False
2018-01-23 06:45:00+00:00,948.724125,1.046423371894529,LONG,2018-01-23 11:15:00+00:00,924.17768,-28.14,-2.5873,1.9598,0.4961,4.5,backtest,ETH,15m,False
2018-01-23 19:45:00+00:00,980.93022,1.0092472578001672,LONG,2018-01-24 00:30:00+00:00,958.670425,-24.92,-2.2693,1.9575,0.4948,4.75,backtest,ETH,15m,False
2018-01-25 08:45:00+00:00,1061.5304999999998,0.9303148587581772,LONG,2018-01-25 12:45:00+00:00,1034.492495,-27.6,-2.5471,1.9499,0.4935,4.0,backtest,ETH,15m,False
2018-01-26 06:00:00+00:00,1064.63205,0.9250574987665141,LONG,2018-01-26 07:45:00+00:00,1037.481,-27.55,-2.5503,1.9446,0.4922,1.75,backtest,ETH,15m,False
2018-01-26 19:30:00+00:00,1034.446965,0.9494333270728611,LONG,2018-01-27 05:15:00+00:00,1059.4600050000001,21.27,2.418,1.988,0.4908,9.75,backtest,ETH,15m,True
2018-01-29 01:15:00+00:00,1207.5234600000001,0.8151523029661962,LONG,2018-01-29 08:00:00+00:00,1176.4115000000002,-27.8,-2.5765,1.9433,0.4919,6.75,backtest,ETH,15m,False
2018-01-29 18:30:00+00:00,1189.4144099999999,0.8252663928296745,LONG,2018-01-29 22:45:00+00:00,1163.71785,-23.64,-2.1604,1.942,0.4905,4.25,backtest,ETH,15m,False
