,value
2024-04-04 02:45:00+00:00,9893.772783229344
2024-04-04 03:00:00+00:00,9893.772783229344
2024-04-04 03:15:00+00:00,9893.772783229344
2024-04-04 03:30:00+00:00,9893.772783229344
2024-04-04 03:45:00+00:00,9893.772783229344
2024-04-04 04:00:00+00:00,9893.772783229344
2024-04-04 04:15:00+00:00,9893.772783229344
2024-04-04 04:30:00+00:00,9893.772783229344
2024-04-04 04:45:00+00:00,9893.772783229344
2024-04-04 05:00:00+00:00,9893.772783229344
2024-04-04 05:15:00+00:00,9893.772783229344
2024-04-04 05:30:00+00:00,9893.772783229344
2024-04-04 05:45:00+00:00,9893.772783229344
2024-04-04 06:00:00+00:00,9893.772783229344
2024-04-04 06:15:00+00:00,9893.772783229344
2024-04-04 06:30:00+00:00,9893.772783229344
2024-04-04 06:45:00+00:00,9893.772783229344
2024-04-04 07:00:00+00:00,9893.772783229344
2024-04-04 07:15:00+00:00,9893.772783229344
2024-04-04 07:30:00+00:00,9893.772783229344
2024-04-04 07:45:00+00:00,9893.772783229344
2024-04-04 08:00:00+00:00,9893.772783229344
2024-04-04 08:15:00+00:00,9893.772783229344
2024-04-04 08:30:00+00:00,9893.772783229344
2024-04-04 08:45:00+00:00,9893.772783229344
2024-04-04 09:00:00+00:00,9893.772783229344
2024-04-04 09:15:00+00:00,9893.772783229344
2024-04-04 09:30:00+00:00,9893.772783229344
2024-04-04 09:45:00+00:00,9893.772783229344
2024-04-04 10:00:00+00:00,9893.772783229344
2024-04-04 10:15:00+00:00,9893.772783229344
2024-04-04 10:30:00+00:00,9893.772783229344
2024-04-04 10:45:00+00:00,9893.772783229344
2024-04-04 11:00:00+00:00,9893.772783229344
2024-04-04 11:15:00+00:00,9893.772783229344
2024-04-04 11:30:00+00:00,9893.772783229344
2024-04-04 11:45:00+00:00,9893.772783229344
2024-04-04 12:00:00+00:00,9893.772783229344
2024-04-04 12:15:00+00:00,9893.772783229344
2024-04-04 12:30:00+00:00,9893.772783229344
2024-04-04 12:45:00+00:00,9893.772783229344
2024-04-04 13:00:00+00:00,9893.772783229344
2024-04-04 13:15:00+00:00,9893.772783229344
2024-04-04 13:30:00+00:00,9893.772783229344
2024-04-04 13:45:00+00:00,9893.772783229344
2024-04-04 14:00:00+00:00,9893.772783229344
2024-04-04 14:15:00+00:00,9893.772783229344
2024-04-04 14:30:00+00:00,9893.772783229344
2024-04-04 14:45:00+00:00,9893.772783229344
2024-04-04 15:00:00+00:00,9893.772783229344
2024-04-04 15:15:00+00:00,9893.772783229344
2024-04-04 15:30:00+00:00,9893.772783229344
2024-04-04 15:45:00+00:00,9892.28871731186
2024-04-04 16:00:00+00:00,9910.433667396934
2024-04-04 16:15:00+00:00,9902.793688413745
2024-04-04 16:30:00+00:00,9909.478670024035
2024-04-04 16:45:00+00:00,9882.738743582875
2024-04-04 17:00:00+00:00,9879.873751464178
2024-04-04 17:15:00+00:00,9890.378722566064
2024-04-04 17:30:00+00:00,9879.873751464178
2024-04-04 17:45:00+00:00,9904.703683159541
2024-04-04 18:00:00+00:00,9880.828748837077
2024-04-04 18:15:00+00:00,9890.378722566064
2024-04-04 18:30:00+00:00,9885.60373570157
2024-04-04 18:45:00+00:00,9835.4978885377
2024-04-04 19:00:00+00:00,9835.4978885377
2024-04-04 19:15:00+00:00,9835.4978885377
2024-04-04 19:30:00+00:00,9835.4978885377
2024-04-04 19:45:00+00:00,9835.4978885377
2024-04-04 20:00:00+00:00,9835.4978885377
2024-04-04 20:15:00+00:00,9835.4978885377
2024-04-04 20:30:00+00:00,9835.4978885377
2024-04-04 20:45:00+00:00,9835.4978885377
2024-04-04 21:00:00+00:00,9835.4978885377
2024-04-04 21:15:00+00:00,9835.4978885377
2024-04-04 21:30:00+00:00,9835.4978885377
2024-04-04 21:45:00+00:00,9835.4978885377
2024-04-04 22:00:00+00:00,9835.4978885377
2024-04-04 22:15:00+00:00,9835.4978885377
2024-04-04 22:30:00+00:00,9835.4978885377
2024-04-04 22:45:00+00:00,9835.4978885377
2024-04-04 23:00:00+00:00,9835.4978885377
2024-04-04 23:15:00+00:00,9835.4978885377
2024-04-04 23:30:00+00:00,9835.4978885377
2024-04-04 23:45:00+00:00,9835.4978885377
2024-04-05 00:00:00+00:00,9835.4978885377
2024-04-05 00:15:00+00:00,9835.4978885377
2024-04-05 00:30:00+00:00,9835.4978885377
2024-04-05 00:45:00+00:00,9835.4978885377
2024-04-05 01:00:00+00:00,9835.4978885377
2024-04-05 01:15:00+00:00,9835.4978885377
2024-04-05 01:30:00+00:00,9835.4978885377
2024-04-05 01:45:00+00:00,9835.4978885377
2024-04-05 02:00:00+00:00,9835.4978885377
2024-04-05 02:15:00+00:00,9835.4978885377
2024-04-05 02:30:00+00:00,9835.4978885377
2024-04-05 02:45:00+00:00,9835.4978885377
2024-04-05 03:00:00+00:00,9835.4978885377
2024-04-05 03:15:00+00:00,9835.4978885377
2024-04-05 03:30:00+00:00,9835.4978885377
2024-04-05 03:45:00+00:00,9835.4978885377
2024-04-05 04:00:00+00:00,9835.4978885377
2024-04-05 04:15:00+00:00,9835.4978885377
2024-04-05 04:30:00+00:00,9835.4978885377
2024-04-05 04:45:00+00:00,9835.4978885377
2024-04-05 05:00:00+00:00,9835.4978885377
2024-04-05 05:15:00+00:00,9835.4978885377
2024-04-05 05:30:00+00:00,9835.4978885377
2024-04-05 05:45:00+00:00,9835.4978885377
2024-04-05 06:00:00+00:00,9835.4978885377
2024-04-05 06:15:00+00:00,9835.4978885377
2024-04-05 06:30:00+00:00,9835.4978885377
2024-04-05 06:45:00+00:00,9835.4978885377
2024-04-05 07:00:00+00:00,9835.4978885377
2024-04-05 07:15:00+00:00,9835.4978885377
2024-04-05 07:30:00+00:00,9835.4978885377
2024-04-05 07:45:00+00:00,9835.4978885377
2024-04-05 08:00:00+00:00,9835.4978885377
2024-04-05 08:15:00+00:00,9835.4978885377
2024-04-05 08:30:00+00:00,9835.4978885377
2024-04-05 08:45:00+00:00,9835.4978885377
2024-04-05 09:00:00+00:00,9835.4978885377
2024-04-05 09:15:00+00:00,9835.4978885377
2024-04-05 09:30:00+00:00,9835.4978885377
2024-04-05 09:45:00+00:00,9835.4978885377
2024-04-05 10:00:00+00:00,9835.4978885377
2024-04-05 10:15:00+00:00,9835.4978885377
2024-04-05 10:30:00+00:00,9835.4978885377
2024-04-05 10:45:00+00:00,9835.4978885377
2024-04-05 11:00:00+00:00,9835.4978885377
2024-04-05 11:15:00+00:00,9835.4978885377
2024-04-05 11:30:00+00:00,9835.4978885377
2024-04-05 11:45:00+00:00,9835.4978885377
2024-04-05 12:00:00+00:00,9835.4978885377
2024-04-05 12:15:00+00:00,9835.4978885377
2024-04-05 12:30:00+00:00,9835.4978885377
2024-04-05 12:45:00+00:00,9835.4978885377
2024-04-05 13:00:00+00:00,9835.4978885377
2024-04-05 13:15:00+00:00,9835.4978885377
2024-04-05 13:30:00+00:00,9835.4978885377
2024-04-05 13:45:00+00:00,9835.4978885377
2024-04-05 14:00:00+00:00,9835.4978885377
2024-04-05 14:15:00+00:00,9835.4978885377
2024-04-05 14:30:00+00:00,9835.4978885377
2024-04-05 14:45:00+00:00,9835.4978885377
2024-04-05 15:00:00+00:00,9835.4978885377
2024-04-05 15:15:00+00:00,9835.4978885377
2024-04-05 15:30:00+00:00,9835.4978885377
2024-04-05 15:45:00+00:00,9835.4978885377
2024-04-05 16:00:00+00:00,9835.4978885377
2024-04-05 16:15:00+00:00,9835.4978885377
2024-04-05 16:30:00+00:00,9835.4978885377
2024-04-05 16:45:00+00:00,9835.4978885377
2024-04-05 17:00:00+00:00,9835.4978885377
2024-04-05 17:15:00+00:00,9835.4978885377
2024-04-05 17:30:00+00:00,9835.4978885377
2024-04-05 17:45:00+00:00,9835.4978885377
2024-04-05 18:00:00+00:00,9835.4978885377
2024-04-05 18:15:00+00:00,9835.4978885377
2024-04-05 18:30:00+00:00,9835.4978885377
2024-04-05 18:45:00+00:00,9835.4978885377
2024-04-05 19:00:00+00:00,9835.4978885377
2024-04-05 19:15:00+00:00,9835.4978885377
2024-04-05 19:30:00+00:00,9835.4978885377
2024-04-05 19:45:00+00:00,9835.4978885377
2024-04-05 20:00:00+00:00,9835.4978885377
2024-04-05 20:15:00+00:00,9835.4978885377
2024-04-05 20:30:00+00:00,9835.4978885377
2024-04-05 20:45:00+00:00,9835.4978885377
2024-04-05 21:00:00+00:00,9835.4978885377
2024-04-05 21:15:00+00:00,9835.4978885377
2024-04-05 21:30:00+00:00,9835.4978885377
2024-04-05 21:45:00+00:00,9835.4978885377
2024-04-05 22:00:00+00:00,9835.4978885377
2024-04-05 22:15:00+00:00,9835.4978885377
2024-04-05 22:30:00+00:00,9835.4978885377
2024-04-05 22:45:00+00:00,9835.4978885377
2024-04-05 23:00:00+00:00,9835.4978885377
2024-04-05 23:15:00+00:00,9835.4978885377
2024-04-05 23:30:00+00:00,9835.4978885377
2024-04-05 23:45:00+00:00,9835.4978885377
2024-04-06 00:00:00+00:00,9835.4978885377
2024-04-06 00:15:00+00:00,9835.4978885377
2024-04-06 00:30:00+00:00,9835.4978885377
2024-04-06 00:45:00+00:00,9834.02256385442
2024-04-06 01:00:00+00:00,9844.048555585854
2024-04-06 01:15:00+00:00,9832.017365508133
2024-04-06 01:30:00+00:00,9827.004369642415
2024-04-06 01:45:00+00:00,9827.004369642415
2024-04-06 02:00:00+00:00,9823.996572122986
2024-04-06 02:15:00+00:00,9829.009567988702
2024-04-06 02:30:00+00:00,9824.999171296127
2024-04-06 02:45:00+00:00,9830.012167161845
2024-04-06 03:00:00+00:00,9831.014766334989
2024-04-06 03:15:00+00:00,9844.048555585854
2024-04-06 03:30:00+00:00,9859.087543183006
2024-04-06 03:45:00+00:00,9842.043357239567
2024-04-06 04:00:00+00:00,9838.032960546994
2024-04-06 04:15:00+00:00,9826.001770469271
2024-04-06 04:30:00+00:00,9826.001770469271
2024-04-06 04:45:00+00:00,9834.02256385442
2024-04-06 05:00:00+00:00,9851.06674979786
2024-04-06 05:15:00+00:00,9859.087543183006
2024-04-06 05:30:00+00:00,9875.594335969641
2024-04-06 05:45:00+00:00,9875.594335969641
2024-04-06 06:00:00+00:00,9875.594335969641
2024-04-06 06:15:00+00:00,9875.594335969641
2024-04-06 06:30:00+00:00,9875.594335969641
2024-04-06 06:45:00+00:00,9875.594335969641
2024-04-06 07:00:00+00:00,9875.594335969641
2024-04-06 07:15:00+00:00,9875.594335969641
2024-04-06 07:30:00+00:00,9875.594335969641
2024-04-06 07:45:00+00:00,9875.594335969641
2024-04-06 08:00:00+00:00,9875.594335969641
2024-04-06 08:15:00+00:00,9875.594335969641
2024-04-06 08:30:00+00:00,9875.594335969641
2024-04-06 08:45:00+00:00,9875.594335969641
2024-04-06 09:00:00+00:00,9875.594335969641
2024-04-06 09:15:00+00:00,9875.594335969641
2024-04-06 09:30:00+00:00,9875.594335969641
2024-04-06 09:45:00+00:00,9875.594335969641
2024-04-06 10:00:00+00:00,9875.594335969641
2024-04-06 10:15:00+00:00,9875.594335969641
2024-04-06 10:30:00+00:00,9875.594335969641
2024-04-06 10:45:00+00:00,9875.594335969641
2024-04-06 11:00:00+00:00,9875.594335969641
2024-04-06 11:15:00+00:00,9875.594335969641
2024-04-06 11:30:00+00:00,9875.594335969641
2024-04-06 11:45:00+00:00,9875.594335969641
2024-04-06 12:00:00+00:00,9875.594335969641
2024-04-06 12:15:00+00:00,9875.594335969641
2024-04-06 12:30:00+00:00,9875.594335969641
2024-04-06 12:45:00+00:00,9875.594335969641
2024-04-06 13:00:00+00:00,9875.594335969641
2024-04-06 13:15:00+00:00,9875.594335969641
2024-04-06 13:30:00+00:00,9875.594335969641
2024-04-06 13:45:00+00:00,9875.594335969641
2024-04-06 14:00:00+00:00,9875.594335969641
2024-04-06 14:15:00+00:00,9875.594335969641
2024-04-06 14:30:00+00:00,9875.594335969641
2024-04-06 14:45:00+00:00,9875.594335969641
2024-04-06 15:00:00+00:00,9875.594335969641
2024-04-06 15:15:00+00:00,9875.594335969641
2024-04-06 15:30:00+00:00,9875.594335969641
2024-04-06 15:45:00+00:00,9875.594335969641
2024-04-06 16:00:00+00:00,9875.594335969641
2024-04-06 16:15:00+00:00,9875.594335969641
2024-04-06 16:30:00+00:00,9875.594335969641
2024-04-06 16:45:00+00:00,9875.594335969641
2024-04-06 17:00:00+00:00,9875.594335969641
2024-04-06 17:15:00+00:00,9875.594335969641
2024-04-06 17:30:00+00:00,9875.594335969641
2024-04-06 17:45:00+00:00,9875.594335969641
2024-04-06 18:00:00+00:00,9875.594335969641
2024-04-06 18:15:00+00:00,9875.594335969641
2024-04-06 18:30:00+00:00,9875.594335969641
2024-04-06 18:45:00+00:00,9875.594335969641
2024-04-06 19:00:00+00:00,9875.594335969641
2024-04-06 19:15:00+00:00,9875.594335969641
2024-04-06 19:30:00+00:00,9875.594335969641
2024-04-06 19:45:00+00:00,9875.594335969641
2024-04-06 20:00:00+00:00,9875.594335969641
2024-04-06 20:15:00+00:00,9875.594335969641
2024-04-06 20:30:00+00:00,9875.594335969641
2024-04-06 20:45:00+00:00,9875.594335969641
2024-04-06 21:00:00+00:00,9875.594335969641
2024-04-06 21:15:00+00:00,9875.594335969641
2024-04-06 21:30:00+00:00,9875.594335969641
2024-04-06 21:45:00+00:00,9875.594335969641
2024-04-06 22:00:00+00:00,9875.594335969641
2024-04-06 22:15:00+00:00,9875.594335969641
2024-04-06 22:30:00+00:00,9875.594335969641
2024-04-06 22:45:00+00:00,9874.112996819245
2024-04-06 23:00:00+00:00,9879.5641068483
2024-04-06 23:15:00+00:00,9884.106698539179
2024-04-06 23:30:00+00:00,9876.838551833773
2024-04-06 23:45:00+00:00,9875.930033495597
2024-04-07 00:00:00+00:00,9881.381143524652
2024-04-07 00:15:00+00:00,9865.02781343749
2024-04-07 00:30:00+00:00,9891.374845244583
2024-04-07 00:45:00+00:00,9882.289661862827
2024-04-07 01:00:00+00:00,9883.198180201003
2024-04-07 01:15:00+00:00,9875.930033495597
2024-04-07 01:30:00+00:00,9867.753368452017
2024-04-07 01:45:00+00:00,9864.119295099314
2024-04-07 02:00:00+00:00,9862.302258422962
2024-04-07 02:15:00+00:00,9883.198180201003
2024-04-07 02:30:00+00:00,9868.661886790193
2024-04-07 02:45:00+00:00,9870.478923466544
2024-04-07 03:00:00+00:00,9869.570405128368
2024-04-07 03:15:00+00:00,9873.20447848107
2024-04-07 03:30:00+00:00,9889.557808568232
2024-04-07 03:45:00+00:00,9893.191881920935
2024-04-07 04:00:00+00:00,9908.636693669921
2024-04-07 04:15:00+00:00,9936.13254691564
2024-04-07 04:30:00+00:00,9936.13254691564
2024-04-07 04:45:00+00:00,9936.13254691564
2024-04-07 05:00:00+00:00,9936.13254691564
2024-04-07 05:15:00+00:00,9936.13254691564
2024-04-07 05:30:00+00:00,9936.13254691564
2024-04-07 05:45:00+00:00,9936.13254691564
2024-04-07 06:00:00+00:00,9936.13254691564
2024-04-07 06:15:00+00:00,9936.13254691564
2024-04-07 06:30:00+00:00,9936.13254691564
2024-04-07 06:45:00+00:00,9936.13254691564
2024-04-07 07:00:00+00:00,9936.13254691564
2024-04-07 07:15:00+00:00,9936.13254691564
2024-04-07 07:30:00+00:00,9936.13254691564
2024-04-07 07:45:00+00:00,9936.13254691564
2024-04-07 08:00:00+00:00,9936.13254691564
2024-04-07 08:15:00+00:00,9936.13254691564
2024-04-07 08:30:00+00:00,9936.13254691564
2024-04-07 08:45:00+00:00,9936.13254691564
2024-04-07 09:00:00+00:00,9936.13254691564
2024-04-07 09:15:00+00:00,9936.13254691564
2024-04-07 09:30:00+00:00,9936.13254691564
2024-04-07 09:45:00+00:00,9936.13254691564
2024-04-07 10:00:00+00:00,9936.13254691564
2024-04-07 10:15:00+00:00,9936.13254691564
2024-04-07 10:30:00+00:00,9936.13254691564
2024-04-07 10:45:00+00:00,9936.13254691564
2024-04-07 11:00:00+00:00,9936.13254691564
2024-04-07 11:15:00+00:00,9936.13254691564
2024-04-07 11:30:00+00:00,9936.13254691564
2024-04-07 11:45:00+00:00,9936.13254691564
2024-04-07 12:00:00+00:00,9936.13254691564
2024-04-07 12:15:00+00:00,9936.13254691564
2024-04-07 12:30:00+00:00,9936.13254691564
2024-04-07 12:45:00+00:00,9936.13254691564
2024-04-07 13:00:00+00:00,9936.13254691564
2024-04-07 13:15:00+00:00,9936.13254691564
2024-04-07 13:30:00+00:00,9936.13254691564
2024-04-07 13:45:00+00:00,9936.13254691564
2024-04-07 14:00:00+00:00,9936.13254691564
2024-04-07 14:15:00+00:00,9936.13254691564
2024-04-07 14:30:00+00:00,9936.13254691564
2024-04-07 14:45:00+00:00,9936.13254691564
2024-04-07 15:00:00+00:00,9936.13254691564
2024-04-07 15:15:00+00:00,9936.13254691564
2024-04-07 15:30:00+00:00,9936.13254691564
2024-04-07 15:45:00+00:00,9936.13254691564
2024-04-07 16:00:00+00:00,9936.13254691564
2024-04-07 16:15:00+00:00,9936.13254691564
2024-04-07 16:30:00+00:00,9936.13254691564
2024-04-07 16:45:00+00:00,9936.13254691564
2024-04-07 17:00:00+00:00,9936.13254691564
2024-04-07 17:15:00+00:00,9936.13254691564
2024-04-07 17:30:00+00:00,9936.13254691564
2024-04-07 17:45:00+00:00,9936.13254691564
2024-04-07 18:00:00+00:00,9936.13254691564
2024-04-07 18:15:00+00:00,9936.13254691564
2024-04-07 18:30:00+00:00,9936.13254691564
2024-04-07 18:45:00+00:00,9936.13254691564
2024-04-07 19:00:00+00:00,9936.13254691564
2024-04-07 19:15:00+00:00,9934.642127033601
2024-04-07 19:30:00+00:00,9923.869005840115
2024-04-07 19:45:00+00:00,9918.896796058507
2024-04-07 20:00:00+00:00,9937.956933554675
2024-04-07 20:15:00+00:00,9932.984723773066
2024-04-07 20:30:00+00:00,9925.526409100652
2024-04-07 20:45:00+00:00,9921.382900949311
2024-04-07 21:00:00+00:00,9917.23939279797
2024-04-07 21:15:00+00:00,9910.81032555035
2024-04-07 21:30:00+00:00,9910.81032555035
2024-04-07 21:45:00+00:00,9910.81032555035
2024-04-07 22:00:00+00:00,9910.81032555035
2024-04-07 22:15:00+00:00,9910.81032555035
2024-04-07 22:30:00+00:00,9910.81032555035
2024-04-07 22:45:00+00:00,9910.81032555035
2024-04-07 23:00:00+00:00,9910.81032555035
2024-04-07 23:15:00+00:00,9910.81032555035
2024-04-07 23:30:00+00:00,9910.81032555035
2024-04-07 23:45:00+00:00,9910.81032555035
2024-04-08 00:00:00+00:00,9910.81032555035
2024-04-08 00:15:00+00:00,9910.81032555035
2024-04-08 00:30:00+00:00,9910.81032555035
2024-04-08 00:45:00+00:00,9910.81032555035
2024-04-08 01:00:00+00:00,9910.81032555035
2024-04-08 01:15:00+00:00,9910.81032555035
2024-04-08 01:30:00+00:00,9910.81032555035
2024-04-08 01:45:00+00:00,9910.81032555035
2024-04-08 02:00:00+00:00,9910.81032555035
2024-04-08 02:15:00+00:00,9910.81032555035
2024-04-08 02:30:00+00:00,9910.81032555035
2024-04-08 02:45:00+00:00,9910.81032555035
2024-04-08 03:00:00+00:00,9910.81032555035
2024-04-08 03:15:00+00:00,9910.81032555035
2024-04-08 03:30:00+00:00,9910.81032555035
2024-04-08 03:45:00+00:00,9910.81032555035
2024-04-08 04:00:00+00:00,9910.81032555035
2024-04-08 04:15:00+00:00,9910.81032555035
2024-04-08 04:30:00+00:00,9910.81032555035
2024-04-08 04:45:00+00:00,9910.81032555035
2024-04-08 05:00:00+00:00,9910.81032555035
2024-04-08 05:15:00+00:00,9910.81032555035
2024-04-08 05:30:00+00:00,9910.81032555035
