entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,bars_held,exit_reason
2024-01-21 02:15:00+00:00,2024-01-21 07:15:00+00:00,41711.26,41629.99,2.0733131005023826,-168.49815567783662,-0.19483947500028576,20,hold_period
2024-01-21 08:30:00+00:00,2024-01-21 13:30:00+00:00,41674.0,41821.1,2.2816572271613897,335.63177811543574,0.352977875893834,20,hold_period
2024-01-21 15:00:00+00:00,2024-01-21 20:00:00+00:00,41825.04,41733.82,2.500878629434796,-228.1301485770382,-0.21809901437034318,20,hold_period
2024-01-22 00:00:00+00:00,2024-01-22 05:00:00+00:00,41633.23,40827.96,2.762339721958452,-2224.4293079014897,-1.9342001569419565,20,hold_period
2024-01-22 06:30:00+00:00,2024-01-22 11:30:00+00:00,41267.85,40770.72,3.0592586402438418,-1520.8492478244152,-1.2046423547628415,20,hold_period
2024-01-22 15:45:00+00:00,2024-01-22 20:45:00+00:00,40771.99,40181.2,3.4014576634367657,-2009.5471729818091,-1.4490094793018438,20,hold_period
2024-01-24 05:00:00+00:00,2024-01-24 10:00:00+00:00,39759.74,40059.99,3.830768487882464,1150.1882384867058,0.7551608737884186,20,hold_period
2024-01-24 12:30:00+00:00,2024-01-24 17:30:00+00:00,40207.93,40177.71,4.168594308986544,-125.97492001755745,-0.0751593031523945,20,hold_period
2024-01-24 20:00:00+00:00,2024-01-25 01:00:00+00:00,39936.0,40107.48,4.615102695095309,791.3978101549728,0.4293870192307869,20,hold_period
2024-01-25 03:15:00+00:00,2024-01-25 08:15:00+00:00,40064.0,40083.1,5.060986017457904,96.66483293345664,0.04767372204472764,20,hold_period
2024-01-25 09:30:00+00:00,2024-01-25 14:30:00+00:00,40085.39,39936.94,5.562837262259496,-825.8031915824104,-0.3703344285785892,20,hold_period
2024-01-25 14:45:00+00:00,2024-01-25 19:45:00+00:00,40012.94,39989.25,6.126468044627458,-145.1360279772489,-0.059205846908527704,20,hold_period
2024-01-26 01:45:00+00:00,2024-01-26 06:45:00+00:00,39937.78,40002.83,6.749593114035817,439.06103206804255,0.16287835728476807,20,hold_period
2024-01-26 08:00:00+00:00,2024-01-26 13:00:00+00:00,40095.83,41172.86,7.394362767406328,7963.950531379611,2.6861396808595783,20,hold_period
2024-01-26 15:30:00+00:00,2024-01-26 20:30:00+00:00,41340.04,41979.32,7.906080382483743,5054.199066914211,1.5463942463529223,20,hold_period
2024-01-27 09:30:00+00:00,2024-01-27 14:30:00+00:00,41678.89,41818.39,8.635740003000498,1204.6857304185978,0.33470181187646997,20,hold_period
2024-01-27 15:45:00+00:00,2024-01-27 20:45:00+00:00,41814.0,42059.93,9.468914068778624,2328.6900369347422,0.5881522934902295,20,hold_period
2024-01-27 23:30:00+00:00,2024-01-28 04:30:00+00:00,42127.22,42528.0,10.341062854549307,4144.491170846275,0.9513563914257839,20,hold_period
2024-01-28 07:15:00+00:00,2024-01-28 12:15:00+00:00,42450.01,42414.0,11.29534217477466,-406.74527171370573,-0.08482919085296414,20,hold_period
2024-01-28 14:15:00+00:00,2024-01-28 19:15:00+00:00,42471.6,41968.37,12.414217203213544,-6247.206523173081,-1.184862355079619,20,hold_period
2024-01-28 20:30:00+00:00,2024-01-29 01:30:00+00:00,41913.93,42221.99,13.81867257575836,4256.980273688096,0.7349823793664667,20,hold_period
2024-01-29 09:15:00+00:00,2024-01-29 14:15:00+00:00,42171.6,41982.98,15.113622996386171,-2850.731569578289,-0.4472678295345589,20,hold_period
2024-01-29 15:00:00+00:00,2024-01-29 20:00:00+00:00,42027.99,43082.01,16.670470671177714,17571.009496834828,2.507900092295645,20,hold_period
2024-01-29 20:45:00+00:00,2024-01-30 01:45:00+00:00,43147.6,43439.51,17.8974795704921,5224.453261422459,0.6765382083824045,20,hold_period
2024-01-30 07:15:00+00:00,2024-01-30 12:15:00+00:00,43435.04,43416.92,19.56361983639568,-354.49279143556487,-0.041717470503088716,20,hold_period
2024-01-30 14:30:00+00:00,2024-01-30 19:30:00+00:00,43416.84,43403.6,21.522316019872417,-284.95546410314273,-0.030495079789316648,20,hold_period
2024-01-30 21:00:00+00:00,2024-01-31 02:00:00+00:00,43553.79,42746.08,23.593015994296966,-19056.31494875357,-1.8545113984339778,20,hold_period
2024-01-31 05:45:00+00:00,2024-01-31 10:45:00+00:00,42980.0,42384.73,26.24734173717121,-15624.255115885753,-1.3849930200092953,20,hold_period
2024-01-31 13:30:00+00:00,2024-01-31 18:30:00+00:00,42693.19,43509.12,29.021567785220547,23679.567802994978,1.9111478903309775,20,hold_period
2024-02-01 04:30:00+00:00,2024-02-01 09:30:00+00:00,42087.22,42192.0,32.430707852892006,3398.089568826137,0.24895918523484273,20,hold_period
2024-02-01 12:15:00+00:00,2024-02-01 17:15:00+00:00,42207.42,43096.0,35.57052275450696,31607.25510919979,2.105269642162444,20,hold_period
2024-02-02 05:30:00+00:00,2024-02-02 10:30:00+00:00,43017.82,43076.21,38.45335666232118,2245.291495512938,0.13573444679437774,20,hold_period
2024-02-02 10:30:00+00:00,2024-02-02 15:30:00+00:00,43076.21,43208.61,42.23504043898767,5591.919354121899,0.3073622307997903,20,hold_period
2024-02-03 09:15:00+00:00,2024-02-03 14:15:00+00:00,43077.34,43052.86,46.45761725179118,-1137.282470323611,-0.05682802141450116,20,hold_period
2024-02-03 14:30:00+00:00,2024-02-03 19:30:00+00:00,43059.29,43026.35,51.108220607282554,-1683.5047868038528,-0.07649917125898131,20,hold_period
2024-02-03 23:00:00+00:00,2024-02-04 04:00:00+00:00,43069.61,42987.52,56.18634017590443,-4612.336665039882,-0.19059842891543388,20,hold_period
2024-02-04 09:15:00+00:00,2024-02-04 14:15:00+00:00,42902.0,43002.15,62.01877804368732,6211.180621075444,0.23343900051280286,20,hold_period
2024-02-04 17:00:00+00:00,2024-02-04 22:00:00+00:00,42951.93,42807.56,68.1372069821688,-9836.968572015874,-0.3361199368689616,20,hold_period
2024-02-05 05:00:00+00:00,2024-02-05 10:00:00+00:00,42679.31,43177.43,75.38610137998165,37551.324819396716,1.1671228986598114,20,hold_period
2024-02-05 23:15:00+00:00,2024-02-06 04:15:00+00:00,42634.07,42918.96,83.0780111137056,23668.094586183317,0.6682214482454985,20,hold_period
2024-02-06 06:45:00+00:00,2024-02-06 11:45:00+00:00,42780.46,42826.96,91.10350352784421,4236.312914044596,0.1086944834160164,20,hold_period
2024-02-06 13:15:00+00:00,2024-02-06 18:15:00+00:00,42950.0,43148.09,99.80089704991818,19769.559696617536,0.46121071012805714,20,hold_period
2024-02-06 20:00:00+00:00,2024-02-07 01:00:00+00:00,43205.4,43186.98,109.14796384481113,-2010.5054940218106,-0.04263355969392757,20,hold_period
2024-02-07 05:00:00+00:00,2024-02-07 10:00:00+00:00,42981.45,43097.08,120.65074811124232,13950.84600410331,0.2690230320289366,20,hold_period
2024-02-07 12:45:00+00:00,2024-02-07 17:45:00+00:00,43073.28,43499.91,132.42910165863478,56498.22764062416,0.9904748373005479,20,hold_period
2024-02-08 00:00:00+00:00,2024-02-08 05:00:00+00:00,44344.0,44534.7,141.58626769748045,27000.5012499094,0.430046906007564,20,hold_period
2024-02-08 05:30:00+00:00,2024-02-08 10:30:00+00:00,44582.2,44811.14,154.9309825416456,35469.899143084884,0.513523334424959,20,hold_period
2024-02-08 11:30:00+00:00,2024-02-08 16:30:00+00:00,44777.92,45216.26,169.71199142500242,74391.55432123598,0.9789199676983662,20,hold_period
2024-02-09 15:15:00+00:00,2024-02-09 20:15:00+00:00,47192.0,47589.57,177.24260815991784,70466.34372613858,0.8424521105272031,20,hold_period
2024-02-10 01:30:00+00:00,2024-02-10 06:30:00+00:00,47324.16,47284.89,194.51804776213456,-7638.723735619336,-0.0829808706588886,20,hold_period
2024-02-10 09:15:00+00:00,2024-02-10 14:15:00+00:00,47201.16,47298.02,214.45276321962496,20771.8946454525,0.20520682118827516,20,hold_period
2024-02-10 18:30:00+00:00,2024-02-10 23:30:00+00:00,47301.26,47824.76,235.37847524595307,123220.63179125637,1.1067358459373011,20,hold_period
2024-02-11 02:45:00+00:00,2024-02-11 07:45:00+00:00,47774.23,48179.52,256.5406448656772,103973.357957609,0.848344389851996,20,hold_period
2024-02-11 08:00:00+00:00,2024-02-11 13:00:00+00:00,48255.91,48336.0,279.5168483951027,22386.504387963563,0.16596930821530798,20,hold_period
2024-02-11 22:15:00+00:00,2024-02-12 03:15:00+00:00,48189.67,48168.0,307.85358476413603,-6671.187181837857,-0.04496814358762036,20,hold_period
2024-02-12 06:00:00+00:00,2024-02-12 11:00:00+00:00,48136.88,47856.61,338.90402113874603,-94984.63000455499,-0.5822354917892403,20,hold_period
2024-02-13 00:00:00+00:00,2024-02-13 05:00:00+00:00,49966.9,49845.59,358.8532021561379,-43532.48195356503,-0.24278072083719904,20,hold_period
2024-02-13 05:45:00+00:00,2024-02-13 10:45:00+00:00,50050.0,49861.09,393.888797613466,-74409.53275715932,-0.3774425574425644,20,hold_period
2024-02-13 18:00:00+00:00,2024-02-13 23:00:00+00:00,48976.0,49451.27,442.50660977759316,210310.11642899364,0.9704140803658889,20,hold_period
2024-02-14 05:00:00+00:00,2024-02-14 10:00:00+00:00,49458.85,51491.09,482.2983530050424,980146.0049109682,4.108951178606057,20,hold_period
2024-02-14 15:30:00+00:00,2024-02-14 20:30:00+00:00,51724.85,51762.0,509.0401516523913,18910.841633889824,0.07182234457905334,20,hold_period
2024-02-14 20:45:00+00:00,2024-02-15 01:45:00+00:00,51686.14,51901.45,560.2472399159153,120626.83322629705,0.41657202491809375,20,hold_period
2024-02-15 06:30:00+00:00,2024-02-15 11:30:00+00:00,52053.45,52241.1,611.9878027049681,114839.51117758825,0.3604948375179662,20,hold_period
2024-02-15 11:30:00+00:00,2024-02-15 16:30:00+00:00,52241.1,52344.17,670.8050565518084,69139.87717879564,0.19729676442494792,20,hold_period
2024-02-15 19:45:00+00:00,2024-02-16 00:45:00+00:00,52002.01,51914.08,741.2087337073298,-65174.48395488411,-0.16908961788207888,20,hold_period
2024-02-16 09:30:00+00:00,2024-02-16 14:30:00+00:00,51900.01,52250.71,816.5838003721368,286375.9387905076,0.6757224131555883,20,hold_period
2024-02-17 04:15:00+00:00,2024-02-17 09:15:00+00:00,51980.0,51736.67,897.1654207567098,-218307.26183273643,-0.46812235475183206,20,hold_period
2024-02-17 11:00:00+00:00,2024-02-17 16:00:00+00:00,51732.02,50815.49,990.9208271852109,-908208.6657400578,-1.7716880183685002,20,hold_period
2024-02-18 01:00:00+00:00,2024-02-18 06:00:00+00:00,51718.46,51600.08,1088.2479161078813,-128826.78830885142,-0.22889312636145132,20,hold_period
2024-02-18 07:00:00+00:00,2024-02-18 12:00:00+00:00,51568.75,51831.81,1199.971084126167,315664.39339023083,0.5101151375590751,20,hold_period
2024-02-18 14:30:00+00:00,2024-02-18 19:30:00+00:00,51843.97,51777.84,1313.210861668407,-86842.63428214192,-0.12755581796688453,20,hold_period
2024-02-19 00:30:00+00:00,2024-02-19 05:30:00+00:00,52177.99,52027.58,1434.727077666738,-215797.29975184798,-0.28826330795800326,20,hold_period
2024-02-19 05:45:00+00:00,2024-02-19 10:45:00+00:00,52130.42,52350.01,1578.7957762364686,346687.7645037621,0.42123197933183754,20,hold_period
2024-02-19 11:45:00+00:00,2024-02-19 16:45:00+00:00,52336.22,51775.76,1730.0359366341188,-969615.9410459548,-1.0708836060380311,20,hold_period
2024-02-19 17:15:00+00:00,2024-02-19 22:15:00+00:00,52104.53,51938.57,1909.1222262674385,-316837.924671337,-0.31851357262027147,20,hold_period
2024-02-19 23:00:00+00:00,2024-02-20 04:00:00+00:00,51950.71,51686.83,2105.069006790635,-555485.6095119119,-0.5079430098260396,20,hold_period
2024-02-20 04:00:00+00:00,2024-02-20 09:00:00+00:00,51686.83,51719.6,2325.689914916137,76212.85851179063,0.06340106367521692,20,hold_period
2024-02-20 09:45:00+00:00,2024-02-20 14:45:00+00:00,51761.33,52048.74,2554.0271237935,734052.9356494844,0.5552600754269665,20,hold_period
2024-02-20 23:30:00+00:00,2024-02-21 04:30:00+00:00,52220.37,51905.24,2785.37781512039,-877756.1108788848,-0.6034618291674398,20,hold_period
2024-02-21 05:00:00+00:00,2024-02-21 10:00:00+00:00,52058.72,51058.99,3070.9077387845164,-3070078.5936950743,-1.9203891298134157,20,hold_period
2024-02-21 12:15:00+00:00,2024-02-21 17:15:00+00:00,51231.03,51203.84,3425.6537712734203,-93143.52604094148,-0.053073303425676954,20,hold_period
2024-02-21 20:30:00+00:00,2024-02-22 01:30:00+00:00,51021.1,51376.98,3782.509548517789,1346119.4981265068,0.6975153416919788,20,hold_period
2024-02-22 08:15:00+00:00,2024-02-22 13:15:00+00:00,51759.48,51265.75,4102.8830160384,-2025716.4315086603,-0.9538928907322886,20,hold_period
2024-02-22 14:45:00+00:00,2024-02-22 19:45:00+00:00,51374.0,51509.99,4541.858213083811,617647.2983972728,0.2647058823529447,20,hold_period
2024-02-22 20:00:00+00:00,2024-02-23 01:00:00+00:00,51622.48,51427.32,4971.834717713247,-970303.2635089159,-0.37805235238602686,20,hold_period
2024-02-23 01:30:00+00:00,2024-02-23 06:30:00+00:00,51471.92,51248.37,5481.63736254561,-1225420.0323970318,-0.4343144767088414,20,hold_period
2024-02-23 07:00:00+00:00,2024-02-23 12:00:00+00:00,51249.85,51089.07,6051.889643836645,-973022.8169360161,-0.313717991369733,20,hold_period
2024-02-23 13:30:00+00:00,2024-02-23 18:30:00+00:00,51052.01,51161.99,6679.15085518258,734573.0110529661,0.21542736515172134,20,hold_period
2024-02-23 20:00:00+00:00,2024-02-24 01:00:00+00:00,51161.12,50757.21,7330.831220418886,-2960996.0382394195,-0.7894862348596043,20,hold_period
2024-02-24 03:00:00+00:00,2024-02-24 08:00:00+00:00,50779.0,51018.36,8116.558377069425,1942779.4131353498,0.47137596250419467,20,hold_period
2024-02-24 08:00:00+00:00,2024-02-24 13:00:00+00:00,51018.36,51094.52,8887.704954082843,676887.6093028784,0.14927959267996282,20,hold_period
2024-02-24 13:00:00+00:00,2024-02-24 18:00:00+00:00,51094.52,51661.11,9760.56337160644,5530237.600718498,1.1089056125784147,20,hold_period
2024-02-24 21:45:00+00:00,2024-02-25 02:45:00+00:00,51562.32,51602.05,10647.019204649929,423006.0730007887,0.07705239019502041,20,hold_period
2024-02-25 03:45:00+00:00,2024-02-25 08:45:00+00:00,51624.99,51606.36,11695.131641806456,-217880.3024867773,-0.0360871740604618,20,hold_period
2024-02-25 10:00:00+00:00,2024-02-25 15:00:00+00:00,51660.71,51759.72,12851.822512664185,1272458.9469789267,0.19165435395680497,20,hold_period
2024-02-25 15:15:00+00:00,2024-02-25 20:15:00+00:00,51694.61,51902.09,14126.338860495393,2930932.786775589,0.40135712407927127,20,hold_period
2024-02-26 03:45:00+00:00,2024-02-26 08:45:00+00:00,51555.59,51250.16,15582.300830978606,-4759302.1428056955,-0.5924284835068239,20,hold_period
2024-02-27 00:00:00+00:00,2024-02-27 05:00:00+00:00,54606.81,55856.99,16169.667509521665,20214994.92705381,2.2894214109925093,20,hold_period
2024-02-27 08:00:00+00:00,2024-02-27 13:00:00+00:00,56308.66,56970.2,17280.200463946658,11431543.814919114,1.1748459295603864,20,hold_period
2024-02-27 14:30:00+00:00,2024-02-27 19:30:00+00:00,56865.85,57266.0,18836.911047526046,7537589.955667496,0.7036736459579807,20,hold_period
2024-02-27 20:00:00+00:00,2024-02-28 01:00:00+00:00,57180.34,56896.63,20614.181887879662,-5848449.543410301,-0.49616703923061056,20,hold_period
2024-02-28 03:15:00+00:00,2024-02-28 08:15:00+00:00,56921.3,58601.41,22762.32160232145,38243204.1472764,2.9516367335250537,20,hold_period
2024-02-28 12:30:00+00:00,2024-02-28 17:30:00+00:00,59378.99,61243.0,24059.97333295095,44848030.89235401,3.1391743106442327,20,hold_period
2024-02-29 04:15:00+00:00,2024-02-29 09:15:00+00:00,61725.89,62414.22,25525.30366659982,17569832.272830486,1.1151398546055846,20,hold_period
2024-02-29 11:30:00+00:00,2024-02-29 16:30:00+00:00,62909.4,61855.88,27569.98113321365,-29045526.52346325,-1.674662292121698,20,hold_period
2024-02-29 20:15:00+00:00,2024-03-01 01:15:00+00:00,62140.58,61503.18,30647.14795222818,-19534492.104750156,-1.0257387362654136,20,hold_period
2024-03-01 03:45:00+00:00,2024-03-01 08:45:00+00:00,61105.91,61908.62,34241.41552765698,27485926.65820551,1.3136372570181853,20,hold_period
2024-03-01 14:15:00+00:00,2024-03-01 19:15:00+00:00,62353.99,62037.94,36945.589287491326,-11676653.494311333,-0.5068641156724674,20,hold_period
2024-03-02 03:30:00+00:00,2024-03-02 08:30:00+00:00,62337.08,62073.46,40621.38249258829,-10708608.852695942,-0.4228943672048846,20,hold_period
2024-03-02 14:45:00+00:00,2024-03-02 19:45:00+00:00,61840.12,62114.77,45013.03178359285,12362829.179363728,0.44412915110771944,20,hold_period
2024-03-02 23:00:00+00:00,2024-03-03 04:00:00+00:00,61910.0,62002.19,49464.89679978608,4560168.835972309,0.14890970764012135,20,hold_period
2024-03-03 06:15:00+00:00,2024-03-03 11:15:00+00:00,62006.01,61713.78,54319.66285674956,-15873835.076627731,-0.47129302466003553,20,hold_period
2024-03-03 16:00:00+00:00,2024-03-03 21:00:00+00:00,62282.47,62652.03,59444.730885296885,21968394.74597025,0.5933611817257711,20,hold_period
2024-03-04 01:00:00+00:00,2024-03-04 06:00:00+00:00,63447.72,63500.0,64205.36419021382,3356656.4398641586,0.08239854796987522,20,hold_period
2024-03-04 06:30:00+00:00,2024-03-04 11:30:00+00:00,63529.99,64998.66,70520.48054087862,103571314.15597248,2.311774328942917,20,hold_period
2024-03-04 14:00:00+00:00,2024-03-04 19:00:00+00:00,65224.9,66441.38,75694.70420045628,92081093.76577091,1.8650546033800008,20,hold_period
2024-03-04 23:30:00+00:00,2024-03-05 04:30:00+00:00,67796.0,67602.07,80220.22842887024,-15557108.899209976,-0.2860493244439044,20,hold_period
2024-03-06 12:00:00+00:00,2024-03-06 17:00:00+00:00,67130.01,67001.56,89070.24900956369,-11441073.48527813,-0.19134512269549653,20,hold_period
2024-03-06 18:00:00+00:00,2024-03-06 23:00:00+00:00,66963.57,66133.99,98176.95203804741,-81445635.87172318,-1.2388527075244071,20,hold_period
2024-03-07 00:00:00+00:00,2024-03-07 05:00:00+00:00,66250.0,66038.35,109005.320599294,-23070976.10484028,-0.319471698113194,20,hold_period
2024-03-07 06:15:00+00:00,2024-03-07 11:15:00+00:00,66125.4,66715.13,120064.19047692069,70805455.04995632,0.891835814981845,20,hold_period
2024-03-07 14:45:00+00:00,2024-03-07 19:45:00+00:00,67024.98,67498.02,130367.96161609117,61669260.56287575,0.7057667156334935,20,hold_period
2024-03-08 00:45:00+00:00,2024-03-08 05:45:00+00:00,67072.65,66909.99,143355.56034563153,-23318215.445819855,-0.24251315551120367,20,hold_period
2024-03-08 08:30:00+00:00,2024-03-08 13:30:00+00:00,67289.04,67652.97,157106.53862900133,57175782.60325432,0.5408458792100612,20,hold_period
2024-03-09 04:30:00+00:00,2024-03-09 09:30:00+00:00,68198.35,68283.25,170550.1748314962,14479709.843193054,0.12448981536943293,20,hold_period
2024-03-09 13:00:00+00:00,2024-03-09 18:00:00+00:00,68373.42,68283.63,187094.9411944679,-16799254.769849777,-0.1313229614665956,20,hold_period
2024-03-09 20:00:00+00:00,2024-03-10 01:00:00+00:00,68283.8,68939.41,205993.77878346108,135051581.30822563,0.9601252420046835,20,hold_period
2024-03-10 07:45:00+00:00,2024-03-10 12:45:00+00:00,69347.16,69777.94,223252.21220104222,96172587.97196579,0.6211934273876452,20,hold_period
2024-03-10 16:15:00+00:00,2024-03-10 21:15:00+00:00,69619.99,69128.65,244686.2722716655,-120224153.01796341,-0.7057455768092025,20,hold_period
2024-03-11 00:00:00+00:00,2024-03-11 05:00:00+00:00,68846.45,68741.92,271930.45557370415,-28424890.521118164,-0.15183063179001755,20,hold_period
2024-03-11 06:15:00+00:00,2024-03-11 11:15:00+00:00,68671.99,71593.0,299760.3026382808,875602841.6094437,4.253568303466948,20,hold_period
2024-03-11 12:00:00+00:00,2024-03-11 17:00:00+00:00,71624.54,72224.03,317278.17810031935,190205094.9893608,0.8369896686247547,20,hold_period
2024-03-12 04:15:00+00:00,2024-03-12 09:15:00+00:00,71950.0,71978.46,347596.50343277183,9892596.487697601,0.03955524669909671,20,hold_period
